,admissions,discharges,occupancy,day,holiday,temp,feels_like,temp_min,temp_max
2017-05-20,17.0,9.0,84.0,5,1.0,11.322083333333333,6.008333333333333,10.124999999999998,12.516666666666667
2017-05-21,9.0,6.0,87.0,6,1.0,13.913333333333332,9.81625,12.149999999999999,15.6625
2017-05-22,9.0,3.0,93.0,0,1.0,12.500833333333334,9.093333333333332,11.0875,14.1625
2017-05-23,10.0,17.0,86.0,1,1.0,12.506666666666668,9.789583333333333,10.491666666666669,14.608333333333334
2017-05-24,16.0,23.0,79.0,2,1.0,16.270416666666666,15.198750000000002,14.816666666666665,17.745833333333334
2017-05-25,11.0,10.0,80.0,3,1.0,15.117272727272727,11.945454545454544,14.318181818181817,15.878787878787875
2017-05-26,13.0,25.0,68.0,4,1.0,13.538484848484844,11.503939393939396,12.627272727272729,14.230303030303034
2017-05-27,14.0,10.0,72.0,5,1.0,14.614814814814812,13.426296296296293,13.707407407407405,15.559259259259258
2017-05-28,12.0,9.0,75.0,6,1.0,15.340416666666664,14.51,13.499999999999995,16.941666666666666
2017-05-29,16.0,8.0,83.0,0,1.0,16.322,13.386,15.043999999999999,17.84
2017-05-30,9.0,9.0,83.0,1,1.0,15.363461538461538,13.629615384615384,13.546153846153844,17.71153846153846
2017-05-31,15.0,22.0,76.0,2,1.0,16.30666666666667,14.47166666666667,13.733333333333334,18.749999999999996
2017-06-01,15.0,16.0,75.0,3,1.0,14.275,9.799999999999999,13.112499999999999,15.200000000000001
2017-06-02,16.0,22.0,69.0,4,1.0,11.864583333333334,7.882083333333331,10.679166666666665,12.85
2017-06-03,14.0,8.0,75.0,5,1.0,13.474166666666667,10.114583333333336,12.3375,14.404166666666667
2017-06-04,15.0,8.0,82.0,6,1.0,12.657083333333334,10.639166666666666,10.59583333333333,14.262500000000001
2017-06-05,13.0,15.0,80.0,0,1.0,14.284,13.072799999999999,13.724,14.736
2017-06-06,25.0,20.0,85.0,1,1.0,12.793333333333331,10.376388888888892,12.069444444444446,13.444444444444446
2017-06-07,11.0,15.0,81.0,2,1.0,12.703333333333333,10.459999999999999,11.483333333333333,13.995833333333332
2017-06-08,14.0,14.0,81.0,3,1.0,15.404583333333337,14.183333333333332,13.15,17.979166666666668
2017-06-09,11.0,17.0,75.0,4,1.0,17.12125,15.156249999999998,15.266666666666666,19.054166666666667
2017-06-10,8.0,10.0,73.0,5,1.0,18.562499999999996,18.477083333333333,16.145833333333336,21.049999999999997
2017-06-11,18.0,7.0,84.0,6,1.0,22.687083333333334,20.427916666666665,19.89166666666667,24.933333333333334
2017-06-12,11.0,9.0,86.0,0,1.0,22.814166666666665,22.5125,19.754166666666666,25.92083333333333
2017-06-13,12.0,24.0,74.0,1,1.0,22.397500000000004,22.642083333333336,20.345833333333335,24.2
2017-06-14,11.0,14.0,71.0,2,1.0,16.52375,13.225416666666668,14.699999999999998,18.054166666666664
2017-06-15,10.0,22.0,59.0,3,1.0,17.438750000000002,15.310833333333335,15.362500000000004,19.458333333333336
2017-06-16,13.0,17.0,55.0,4,1.0,19.0648,18.79,17.076,21.02
2017-06-17,9.0,11.0,53.0,5,1.0,21.40625,22.26125,18.879166666666666,23.974999999999998
2017-06-18,8.0,5.0,56.0,6,1.0,23.28291666666667,23.400000000000006,19.95,26.64583333333333
